评论,评论时间,标签,得分,情感数值,文本长度,34,666,be,doge,dot,dot队有救了,eternal,feast,may,next,the,不对,不是,不是哥们,伊甸,你怎么穿着希儿的衣服,你是,卡芙卡,只需等待,后崩芽衣,哇哦,坏了,太好了,她真好看,好像李素裳,好好好,好家伙,好漂亮,好看,好美,好耶,妈妈,姐姐,孩子们,对不起,希儿,希儿的衣服,希儿的配色,希尔,愿下一场欢宴永不落幕,愿下一场盛宴永恒,懂了,我出手了,我去,所以,所以我出手了,拼好人,拼好音,是你吗,有意思,有点意思,李大枕头,李素裳,李素裳的脸,来了,来了来了,浮梦若薇,海列屈拉,海瑟音,海瑟音大人,海瑟音妈妈,海瑟音立绘上的文字,海的女儿,灰色小鱼苗,灰色的小鱼苗,灵砂,灵砂的动作,灵砂的姿势,物理,物理虚无,珊瑚宫素裳,白厄,白露,白露的背景,真好看,石见舞菜香,破洞丝袜,破洞黑丝,第一,第一眼,第二眼,素裳,素裳你怎么穿着希儿的衣服,素裳是你吗,素裳的头,素裳的脸,缝合怪,老婆,芽衣,蕾耶拉,虚无,计划有变,这下不得不抽了,这是,那一晚,重铸dot荣光,阮梅,阿伽门农,难道说,黑天鹅,小时,星期几,是否周末,日期,情感均值,讨论量
白厄对不起，我滴卡妈不需要等待了,2025-06-17 12:01:43,"negative (stars 1, 2 and 3)",0.5293316841125488,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
终于出来了,2025-06-17 12:03:42,positive (stars 4 and 5),0.8730345368385315,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
不太符合我对海瑟音的印象,2025-06-17 12:56:58,"negative (stars 1, 2 and 3)",0.6727507710456848,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
#大海洋音音🎼人美声甜#海瑟音❤️沧海遗珠#海瑟音🎵🎵以一敌万#海瑟音女人中的女人#海瑟音首次回应进dot队传闻#卡芙卡黑天鹅被拍到正在做法混沌回忆#卡芙卡黑天鹅被拍到正在做法虚构叙事#卡芙卡黑天鹅被拍到正在做法末日幻影#音音我们来接你回家啦,2025-06-17 12:11:10,positive (stars 4 and 5),0.7709740400314331,1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
和我组一辈子的dot队吧,2025-06-17 12:12:06,positive (stars 4 and 5),0.8190633058547974,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
脸上这是鳞片吗,2025-06-17 12:16:02,"negative (stars 1, 2 and 3)",0.9102868437767028,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
dot队要站起来了吗,2025-06-17 12:00:27,positive (stars 4 and 5),0.5317679643630981,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
dot女子不会输,2025-06-17 12:00:45,positive (stars 4 and 5),0.9559975266456604,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
太好了是杀神我们有救了,2025-06-17 12:01:08,positive (stars 4 and 5),0.8405746221542358,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
素……素裳？,2025-06-17 12:02:08,positive (stars 4 and 5),0.9088464379310608,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
紫色的比例太多了，感觉不出大海的感觉……脸有点像素裳，动作参考灵砂，说是剑骑，但是没看出剑的元素，还是我理解有误？有种难以理解的违和。可能是因为pv还没出来吧，再埋伏一手。,2025-06-17 12:33:49,positive (stars 4 and 5),0.7032443284988403,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
虽然很好看，但是我要攒6+5的佐菲,2025-06-17 12:15:44,positive (stars 4 and 5),0.8852500915527344,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
"外貌令人神往，Dot令我止步。
",2025-06-17 12:11:25,"negative (stars 1, 2 and 3)",0.6158454418182373,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
素裳偷了希儿的衣服穿,2025-06-17 12:02:22,positive (stars 4 and 5),0.7663931846618652,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
sp素裳是吧,2025-06-17 12:02:23,positive (stars 4 and 5),0.5636060833930969,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
看到的开拓者十连三金,2025-06-17 12:00:36,positive (stars 4 and 5),0.9487093091011048,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
好特别,2025-06-17 12:00:31,positive (stars 4 and 5),0.9659591913223268,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
这么一看立绘总感觉跟之前差分牌面和pv里的形象emmmm有点像但又有点说不上来的违和感，第一眼看过去差点没敢认，可能真的因为这个角度表情真的太像素裳了吧,2025-06-17 15:26:46,positive (stars 4 and 5),0.6291704773902893,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,2025-06-17,0.6610871440897326,5795
为什么看起来人山人海的（,2025-06-17 12:04:30,"negative (stars 1, 2 and 3)",0.5684576630592346,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
妈妈妈妈,2025-06-17 12:02:37,positive (stars 4 and 5),0.8934460878372192,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
为什么有希儿+素裳的感觉（）,2025-06-17 12:07:05,"negative (stars 1, 2 and 3)",0.5086302757263184,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
翻译:愿下一场欢宴永不落幕。,2025-06-17 12:10:40,positive (stars 4 and 5),0.9876063466072084,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
素裳？,2025-06-17 12:00:50,positive (stars 4 and 5),0.917685568332672,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
是我的错觉吗？希儿的衣服，素裳的脸，灵砂的姿势，感觉跟PV的气质是两个人，那种高贵优雅的感觉突然就没了，看起来怪怪的，我个人觉得甚至评论区里那个换成希儿脸的图片还好看符合一些,2025-06-17 17:19:05,positive (stars 4 and 5),0.6005863547325134,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,2025-06-17,0.6610871440897326,5795
右上角有大佬翻译一下吗,2025-06-17 12:12:14,"negative (stars 1, 2 and 3)",0.5493776202201843,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
然后你告诉我是物理,2025-06-17 12:12:35,"negative (stars 1, 2 and 3)",0.9054552912712096,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
楽，翻评论半小时，换头图够攒九宫格了，就是没看着说这个立绘眼前一亮的,2025-06-17 14:47:08,positive (stars 4 and 5),0.9205898642539978,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,2025-06-17,0.6610871440897326,5795
只有我的关注点在破洞黑丝上吗,2025-06-17 13:26:44,"negative (stars 1, 2 and 3)",0.787452220916748,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,2025-06-17,0.6610871440897326,5795
只需等待,2025-06-17 12:03:16,"negative (stars 1, 2 and 3)",0.5092104077339172,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
你怎么穿着希儿的衣服,2025-06-17 12:12:02,"negative (stars 1, 2 and 3)",0.7958725690841675,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
既视感太浓了，感觉像是拼好人，建议官方赶紧狠狠的拷打美工让他们给角色做出区分,2025-06-17 15:41:43,"negative (stars 1, 2 and 3)",0.8153088092803955,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,2025-06-17,0.6610871440897326,5795
这也不像啊,2025-06-17 15:15:11,"negative (stars 1, 2 and 3)",0.906934380531311,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,2025-06-17,0.6610871440897326,5795
总感觉有点即视感,2025-06-17 12:42:18,positive (stars 4 and 5),0.8342633247375488,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
怎么感觉…灵砂是你吗,2025-06-17 12:21:15,"negative (stars 1, 2 and 3)",0.6876075863838196,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
雷电素裳,2025-06-17 12:17:15,positive (stars 4 and 5),0.8995934128761292,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
想象中的应该类似这样,2025-06-17 17:33:34,positive (stars 4 and 5),0.8142424821853638,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,2025-06-17,0.6610871440897326,5795
虽然不玩，但一眼隔壁李素裳啊，完全没pv里的感觉啊,2025-06-17 16:05:42,"negative (stars 1, 2 and 3)",0.6268450021743774,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,2025-06-17,0.6610871440897326,5795
计划有变,2025-06-17 12:12:28,positive (stars 4 and 5),0.8948323726654053,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
之前脑补了伊甸的形象，现在一看有点不适应了,2025-06-17 12:54:46,positive (stars 4 and 5),0.9679141640663148,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
主角也是有新外号了,2025-06-17 12:22:30,positive (stars 4 and 5),0.9826453924179076,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
破洞私挖,2025-06-17 12:22:12,"negative (stars 1, 2 and 3)",0.9155700206756592,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
什么素裳啊 屑眼神传承黑塔女士,2025-06-17 12:12:16,"negative (stars 1, 2 and 3)",0.9176563024520874,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
这是要穿越回过去了吗？白厄再度踏上轮回,2025-06-17 12:12:16,positive (stars 4 and 5),0.6314510703086853,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
塞西莉娅大人加入了光荣的dot队,2025-06-17 12:07:02,positive (stars 4 and 5),0.9711264967918396,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
虚无？难道说是来拯救我们dot队的吗,2025-06-17 12:00:39,"negative (stars 1, 2 and 3)",0.7174343466758728,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,0,2025-06-17,0.6610871440897326,5795
冷知识，海瑟音能够抬升波提欧的力量，因为波力海抬,2025-06-17 18:05:32,positive (stars 4 and 5),0.9856013655662536,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,2025-06-17,0.6610871440897326,5795
